,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1311362214532538368,1311362214532538368,2020-09-30 19:48:10 ora legale Europa occidentale,2020-09-30,19:48:10,200,754006735468261376,lilnasx,NASARATI,,lmaooo what,en,[],[],[],388,3591,95734,[],[],https://twitter.com/LilNasX/status/1311362214532538368,False,https://twitter.com/JayyThasteppaa/status/1311357956022177792,0,,,,,,,,[],,,,
0,1312441368443195392,1312441135269257216,2020-10-03 19:16:20 ora legale Europa occidentale,2020-10-03,19:16:20,200,754006735468261376,lilnasx,NASARATI,,@LilNasXBrasil no they aren’t lol,en,[],[],[],12,2,85,[],[],https://twitter.com/LilNasX/status/1312441368443195392,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
1,1312409013426905088,1312409013426905088,2020-10-03 17:07:46 ora legale Europa occidentale,2020-10-03,17:07:46,200,754006735468261376,lilnasx,NASARATI,,things finna get weird. mars is in venice beach &amp; mercury is doing the renegade,en,[],[],[],436,31829,243993,[],[],https://twitter.com/LilNasX/status/1312409013426905088,False,,0,,,,,,,,[],,,,
2,1312183186235908096,1312170564618842112,2020-10-03 02:10:25 ora legale Europa occidentale,2020-10-03,02:10:25,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor goat,en,[],[],[],9,2,69,[],[],https://twitter.com/LilNasX/status/1312183186235908096,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍 on the vmas??', 'id': '1126603580788609025'}]",,,,
0,1313989854368133120,1313988931030061056,2020-10-08 01:49:28 ora legale Europa occidentale,2020-10-08,01:49:28,200,754006735468261376,lilnasx,NASARATI,,@WeLoveLilNasX1 @LilAssNex @LilNasXBrasil ratio,en,[],[],[],11,1,92,[],[],https://twitter.com/LilNasX/status/1313989854368133120,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
1,1313989707374555138,1313988931030061056,2020-10-08 01:48:53 ora legale Europa occidentale,2020-10-08,01:48:53,200,754006735468261376,lilnasx,NASARATI,,@LilAssNex @LilNasXBrasil don’t left pls,en,[],[],[],7,0,55,[],[],https://twitter.com/LilNasX/status/1313989707374555138,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
3,1313891202899439617,1313600846534385664,2020-10-07 19:17:28 ora legale Europa occidentale,2020-10-07,19:17:28,200,754006735468261376,lilnasx,NASARATI,,@GiselleSanxhez cute asf either way,en,[],[],[],75,149,11736,[],[],https://twitter.com/LilNasX/status/1313891202899439617,False,,0,,,,,,,,[],,,,
4,1313737529632288769,1313357481700139008,2020-10-07 09:06:49 ora legale Europa occidentale,2020-10-07,09:06:49,200,754006735468261376,lilnasx,NASARATI,,@KashnOrangeJuse her voice made me feel so safe,en,[],[],[],3,4,241,[],[],https://twitter.com/LilNasX/status/1313737529632288769,False,,0,,,,,,,,"[{'screen_name': 'KashnOrangeJuse', 'name': '*Moesha’s Diary Music', 'id': '159709226'}]",,,,
0,1314669598982070272,1314669598982070272,2020-10-09 22:50:32 ora legale Europa occidentale,2020-10-09,22:50:32,200,754006735468261376,lilnasx,NASARATI,,so he watched slavery happen and did nothing?,en,[],[],[],2605,73102,845415,[],[],https://twitter.com/LilNasX/status/1314669598982070272,False,https://twitter.com/BerserkAnna/status/1314427606410829824,0,,,,,,,,[],,,,
0,1316165626101030912,1316159607203659776,2020-10-14 01:55:13 ora legale Europa occidentale,2020-10-14,01:55:13,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor nasvember right around the corner  🥳,en,[],[],[],36,29,672,[],[],https://twitter.com/LilNasX/status/1316165626101030912,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
1,1316147576555462656,1316084296700973056,2020-10-14 00:43:29 ora legale Europa occidentale,2020-10-14,00:43:29,200,754006735468261376,lilnasx,NASARATI,,@nickmira congrats young king,en,[],[],[],5,2,328,[],[],https://twitter.com/LilNasX/status/1316147576555462656,False,,0,,,,,,,,"[{'screen_name': 'nickmira', 'name': 'Miratouch', 'id': '2269991543'}]",,,,
2,1316067478888353792,1315765531266277376,2020-10-13 19:25:12 ora legale Europa occidentale,2020-10-13,19:25:12,200,754006735468261376,lilnasx,NASARATI,,@XXL remove “woman”,en,[],[],[],170,1059,11498,[],[],https://twitter.com/LilNasX/status/1316067478888353792,False,,0,,,,,,,,"[{'screen_name': 'XXL', 'name': 'XXL Magazine', 'id': '14629315'}]",,,,
3,1316064100892332032,1316058189776015360,2020-10-13 19:11:47 ora legale Europa occidentale,2020-10-13,19:11:47,200,754006735468261376,lilnasx,NASARATI,,@lLilNasX lmao this not me y’all,en,[],[],[],80,22,974,[],[],https://twitter.com/LilNasX/status/1316064100892332032,False,,0,,,,,,,,"[{'screen_name': 'lLilNasX', 'name': 'Lil Nas X', 'id': '1293955198503788544'}]",,,,
0,1316746867942723584,1316708312570892288,2020-10-15 16:24:51 ora legale Europa occidentale,2020-10-15,16:24:51,200,754006735468261376,lilnasx,NASARATI,,@jeffromyt @lilnasxmajor i want this era to be a big build up to something amazing. please bare with me.,en,[],[],[],24,6,205,[],[],https://twitter.com/LilNasX/status/1316746867942723584,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
1,1316746600287412224,1316708312570892288,2020-10-15 16:23:48 ora legale Europa occidentale,2020-10-15,16:23:48,200,754006735468261376,lilnasx,NASARATI,,"@jeffromyt @lilnasxmajor sorry guys i honestly wanted to just drop the album but then it’s like drop album, 2 singles off it, then album era over ? for something i’ve been working on for 2 years. it’s almost not fair to myself.",en,[],[],[],7,4,152,[],[],https://twitter.com/LilNasX/status/1316746600287412224,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
2,1316585120430612480,1316585120430612480,2020-10-15 05:42:08 ora legale Europa occidentale,2020-10-15,05:42:08,200,754006735468261376,lilnasx,NASARATI,,yesssirr  https://t.co/zuidSNRegI,en,[],[],"['https://pbs.twimg.com/media/EkVzL_WU0AIl6Lb.jpg', 'https://pbs.twimg.com/media/EkVzL_XU8AAic8D.jpg']",467,7478,163844,[],[],https://twitter.com/LilNasX/status/1316585120430612480,False,,1,https://pbs.twimg.com/media/EkVzL_WU0AIl6Lb.jpg,,,,,,,[],,,,
3,1316540560191057920,1316540560191057920,2020-10-15 02:45:04 ora legale Europa occidentale,2020-10-15,02:45:04,200,754006735468261376,lilnasx,NASARATI,,not the bayannng 👀  https://t.co/Gy6I7nJROm,en,[],[],['https://pbs.twimg.com/media/EkVKp_4UcAAlO_Q.jpg'],2780,18627,376062,[],[],https://twitter.com/LilNasX/status/1316540560191057920,False,,1,https://pbs.twimg.com/media/EkVKp_4UcAAlO_Q.jpg,,,,,,,[],,,,
0,1319060911886225408,1319060283495731200,2020-10-22 01:40:03 ora legale Europa occidentale,2020-10-22,01:40:03,200,754006735468261376,lilnasx,NASARATI,,@hiphopstrawhat thank u g!,en,[],[],[],12,0,219,[],[],https://twitter.com/LilNasX/status/1319060911886225408,False,,0,,,,,,,,[],,,,
2,1319055177651941378,1319055177651941376,2020-10-22 01:17:15 ora legale Europa occidentale,2020-10-22,01:17:15,200,754006735468261376,lilnasx,NASARATI,,now say it without crying,en,[],[],[],675,6428,152529,[],[],https://twitter.com/LilNasX/status/1319055177651941378,False,https://twitter.com/gustavitoo_97/status/1319054615321640960,0,,,,,,,,[],,,,
3,1319044444247605248,1319044444247605248,2020-10-22 00:34:36 ora legale Europa occidentale,2020-10-22,00:34:36,200,754006735468261376,lilnasx,NASARATI,,i ain’t fall off i just ain’t release my new shttt 😤😤  https://t.co/NGWaURgKYQ,en,[],[],[],1689,16167,193339,[],[],https://twitter.com/LilNasX/status/1319044444247605248,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1319044364450983937/pu/img/4_lKyE7_V30JACGk.jpg,,,,,,,[],,,,
4,1319010075629940736,1319010075629940736,2020-10-21 22:18:02 ora legale Europa occidentale,2020-10-21,22:18:02,200,754006735468261376,lilnasx,NASARATI,,Everyone please read into this hashtag and what’s going on in Nigeria!💚  #EndSARS  https://t.co/ZR45WfHYEM,en,[],[],['https://pbs.twimg.com/media/Ek4QrA1UcAEnAjQ.jpg'],529,35575,70988,['endsars'],[],https://twitter.com/LilNasX/status/1319010075629940736,False,,1,https://pbs.twimg.com/media/Ek4QrA1UcAEnAjQ.jpg,,,,,,,[],,,,
5,1318980562812456960,1318979182152527872,2020-10-21 20:20:46 ora legale Europa occidentale,2020-10-21,20:20:46,200,754006735468261376,lilnasx,NASARATI,,@ST4RCHlLD u ratiod me now u must feel my raulph,en,[],[],[],9,1,214,[],[],https://twitter.com/LilNasX/status/1318980562812456960,False,,0,,,,,,,,"[{'screen_name': 'ST4RCHlLD', 'name': 'Lace 💖', 'id': '1159194067248586752'}]",,,,
6,1318961254325571584,1318951700598849536,2020-10-21 19:04:02 ora legale Europa occidentale,2020-10-21,19:04:02,200,754006735468261376,lilnasx,NASARATI,,@billelis sick,en,[],[],[],3,1,163,[],[],https://twitter.com/LilNasX/status/1318961254325571584,False,,0,,,,,,,,"[{'screen_name': 'billelis', 'name': 'Billelis', 'id': '40454770'}]",,,,
7,1318954052894388225,1318954052894388224,2020-10-21 18:35:25 ora legale Europa occidentale,2020-10-21,18:35:25,200,754006735468261376,lilnasx,NASARATI,,they was like gtfo lmao  https://t.co/SAZsFEjx1c,en,[],['https://twitter.com/thejmimpact/status/1318880318343024640/video/1'],[],2178,29994,167985,[],[],https://twitter.com/LilNasX/status/1318954052894388225,False,,0,,,,,,,,[],,,,
0,1320004085064429569,1320004085064429568,2020-10-24 16:07:53 ora legale Europa occidentale,2020-10-24,16:07:53,200,754006735468261376,lilnasx,NASARATI,,the clubs need to open back up i miss standing on the wall and looking at my phone and taking a video every ten minutes so everybody knows i’m having fun,en,[],[],[],413,13354,174061,[],[],https://twitter.com/LilNasX/status/1320004085064429569,False,,0,,,,,,,,[],,,,
1,1319844234640289792,1319844234640289792,2020-10-24 05:32:41 ora legale Europa occidentale,2020-10-24,05:32:41,200,754006735468261376,lilnasx,NASARATI,,hey lol  https://t.co/kgX1d5nH5M,en,[],[],"['https://pbs.twimg.com/media/ElEHVV1UwAEe1Ow.jpg', 'https://pbs.twimg.com/media/ElEHVV1U0AIpqOY.jpg', 'https://pbs.twimg.com/media/ElEHVV2VMAAIxB5.jpg', 'https://pbs.twimg.com/media/ElEHVV2VgAAgHgr.jpg']",2572,6275,165919,[],[],https://twitter.com/LilNasX/status/1319844234640289792,False,,1,https://pbs.twimg.com/media/ElEHVV1UwAEe1Ow.jpg,,,,,,,[],,,,
0,1320409787406794752,1320408480470151168,2020-10-25 18:00:00 ora solare Europa occidentale,2020-10-25,18:00:00,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor it just means ppl are deactivating or getting suspended,en,[],[],[],15,0,70,[],[],https://twitter.com/LilNasX/status/1320409787406794752,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
0,1320802918237270016,1320485372623835136,2020-10-26 20:02:09 ora solare Europa occidentale,2020-10-26,20:02:09,200,754006735468261376,lilnasx,NASARATI,,@InsiderFood @kbeazythegod dinner is ready,en,[],[],[],14,7,894,[],[],https://twitter.com/LilNasX/status/1320802918237270016,False,,0,,,,,,,,[],,,,
0,1321222663163965442,1321208474924101632,2020-10-27 23:50:04 ora solare Europa occidentale,2020-10-27,23:50:04,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor check dm,en,[],[],[],26,2,107,[],[],https://twitter.com/LilNasX/status/1321222663163965442,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
1,1321221841160028160,1321208474924101632,2020-10-27 23:46:48 ora solare Europa occidentale,2020-10-27,23:46:48,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor the song i made last night,en,[],[],[],16,4,106,[],[],https://twitter.com/LilNasX/status/1321221841160028160,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
2,1321146590975852545,1321143926661677056,2020-10-27 18:47:47 ora solare Europa occidentale,2020-10-27,18:47:47,200,754006735468261376,lilnasx,NASARATI,,@theestallion fckin snapped woo🔥,en,[],[],[],61,162,10679,[],[],https://twitter.com/LilNasX/status/1321146590975852545,False,,0,,,,,,,,"[{'screen_name': 'theestallion', 'name': 'TINA SNOW', 'id': '104040220'}]",,,,
3,1321145806020177922,1321145164958699520,2020-10-27 18:44:40 ora solare Europa occidentale,2020-10-27,18:44:40,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor it means i can’t count i meant 5 days,en,[],[],[],24,5,209,[],[],https://twitter.com/LilNasX/status/1321145806020177922,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
4,1320899446599643136,1320899446599643136,2020-10-27 02:25:43 ora solare Europa occidentale,2020-10-27,02:25:43,200,754006735468261376,lilnasx,NASARATI,,i overheard my uber driver and his wife being sad about having trouble having kids so i left my nephew in the car. i love doing gods work!🤍,en,[],[],[],999,29464,419866,[],[],https://twitter.com/LilNasX/status/1320899446599643136,False,,0,,,,,,,,[],,,,
2,1322351152210407424,1322350361844338688,2020-10-31 02:34:17 ora solare Europa occidentale,2020-10-31,02:34:17,200,754006735468261376,lilnasx,NASARATI,,@xomarajs getting ready to post my costume,en,[],[],[],33,1,317,[],[],https://twitter.com/LilNasX/status/1322351152210407424,False,,0,,,,,,,,"[{'screen_name': 'xomarajs', 'name': '𝖘𝖔𝖓𝖎𝖈. 🦋', 'id': '1269285559991701506'}]",,,,
0,1323682538968158209,1323389590917521408,2020-11-03 18:44:44 ora solare Europa occidentale,2020-11-03,18:44:44,200,754006735468261376,lilnasx,NASARATI,,@violadavis so beautiful ong,en,[],[],[],11,25,1738,[],[],https://twitter.com/LilNasX/status/1323682538968158209,False,,0,,,,,,,,"[{'screen_name': 'violadavis', 'name': 'Viola Davis', 'id': '2717254872'}]",,,,
0,1324618094824751104,1324613181466173440,2020-11-06 08:42:18 ora solare Europa occidentale,2020-11-06,08:42:18,200,754006735468261376,lilnasx,NASARATI,,@realDonaldTrump ratio,en,[],[],[],199,1225,23203,[],[],https://twitter.com/LilNasX/status/1324618094824751104,False,,0,,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
0,1325584743266570240,1325584743266570240,2020-11-09 00:43:25 ora solare Europa occidentale,2020-11-09,00:43:25,200,754006735468261376,lilnasx,NASARATI,,what shall be the fanbase name!!?,en,[],[],[],553,158,9232,[],[],https://twitter.com/LilNasX/status/1325584743266570240,False,,0,,,,,,,,[],,,,
1,1325577212595036162,1325492937631870976,2020-11-09 00:13:30 ora solare Europa occidentale,2020-11-09,00:13:30,200,754006735468261376,lilnasx,NASARATI,,@LilNasXBrasil fanbase name postponed until further notice,en,[],[],[],22,4,143,[],[],https://twitter.com/LilNasX/status/1325577212595036162,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
2,1325573604096970752,1325492937631870976,2020-11-08 23:59:09 ora solare Europa occidentale,2020-11-08,23:59:09,200,754006735468261376,lilnasx,NASARATI,,@LilNasXBrasil somebody said The DYNASTY like dy(nas)ty what y’all think?,en,[],[],[],79,2,211,[],[],https://twitter.com/LilNasX/status/1325573604096970752,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
3,1325573206598561792,1325492937631870976,2020-11-08 23:57:35 ora solare Europa occidentale,2020-11-08,23:57:35,200,754006735468261376,lilnasx,NASARATI,,@LilNasXBrasil back to the drawing board,en,[],[],[],23,0,91,[],[],https://twitter.com/LilNasX/status/1325573206598561792,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
4,1325573115091410945,1325492937631870976,2020-11-08 23:57:13 ora solare Europa occidentale,2020-11-08,23:57:13,200,754006735468261376,lilnasx,NASARATI,,@LilNasXBrasil what about the MONTEROS? u guys love or hate?,en,[],[],[],23,2,111,[],[],https://twitter.com/LilNasX/status/1325573115091410945,False,,0,,,,,,,,"[{'screen_name': 'LilNasXBrasil', 'name': 'Lil Nas X Brasil', 'id': '980194673066160131'}]",,,,
5,1325534321151668224,1325531229958057984,2020-11-08 21:23:04 ora solare Europa occidentale,2020-11-08,21:23:04,200,754006735468261376,lilnasx,NASARATI,,@DojaAccessMedia the way she is able to reinvent the performance of this song each time is amazing. such an inspiration,en,[],[],[],85,155,1827,[],[],https://twitter.com/LilNasX/status/1325534321151668224,False,,0,,,,,,,,"[{'screen_name': 'DojaAccessMedia', 'name': 'Doja Cat Access Media', 'id': '1227161314570702848'}]",,,,
8,1325506219608453120,1325505368986845184,2020-11-08 19:31:24 ora solare Europa occidentale,2020-11-08,19:31:24,200,754006735468261376,lilnasx,NASARATI,,@jayocasio28 maybe this has to do with that ¿?,en,[],[],[],17,13,2073,[],[],https://twitter.com/LilNasX/status/1325506219608453120,False,,0,,,,,,,,[],,,,
0,1325878747958972416,1325878747958972416,2020-11-09 20:11:41 ora solare Europa occidentale,2020-11-09,20:11:41,200,754006735468261376,lilnasx,NASARATI,,HOLIDAY! 11/13! 🎅🏾🤍  https://t.co/b4pOirsmyI,en,[],[],['https://pbs.twimg.com/media/EmZ3rjbUcAMKfs9.jpg'],891,2865,77981,[],[],https://twitter.com/LilNasX/status/1325878747958972416,False,,1,https://pbs.twimg.com/media/EmZ3rjbUcAMKfs9.jpg,,,,,,,[],,,,
1,1325876476487426049,1325876476487426048,2020-11-09 20:02:40 ora solare Europa occidentale,2020-11-09,20:02:40,200,754006735468261376,lilnasx,NASARATI,,"just wanna say i’m beyond thankful for the love the holiday trailer is getting. it’s scary as hell releasing new music after not dropping for a long time, but i know for a fact y’all finna LOVE THIS SONG &amp; THIS ALBUM!",en,[],[],[],341,621,40534,[],[],https://twitter.com/LilNasX/status/1325876476487426049,False,,0,,,,,,,,[],,,,
2,1325834625671786496,1325834048711831552,2020-11-09 17:16:22 ora solare Europa occidentale,2020-11-09,17:16:22,200,754006735468261376,lilnasx,NASARATI,,@stealthyroy no wayyy,en,[],[],[],20,1,48,[],[],https://twitter.com/LilNasX/status/1325834625671786496,False,,0,,,,,,,,"[{'screen_name': 'stealthyroy', 'name': 'stealthy roy', 'id': '2848473514'}]",,,,
3,1325823104308846592,1325801003136978944,2020-11-09 16:30:35 ora solare Europa occidentale,2020-11-09,16:30:35,200,754006735468261376,lilnasx,NASARATI,,@realmikefox thank you so much for being apart of this legend! you have no idea how much this means to me! extremely grateful! 🤍🎅🏾,en,[],[],[],18,22,1171,[],[],https://twitter.com/LilNasX/status/1325823104308846592,False,,0,,,,,,,,"[{'screen_name': 'realmikefox', 'name': 'Michael J. Fox', 'id': '398092540'}]",,,,
5,1325787897300070401,1325787897300070400,2020-11-09 14:10:41 ora solare Europa occidentale,2020-11-09,14:10:41,200,754006735468261376,lilnasx,NASARATI,,everybody click translate,en,[],[],[],2390,15876,185253,[],[],https://twitter.com/LilNasX/status/1325787897300070401,False,https://twitter.com/hatsicf/status/1325787496538644480,0,,,,,,,,[],,,,
7,1325674627121651712,1325674627121651712,2020-11-09 06:40:35 ora solare Europa occidentale,2020-11-09,06:40:35,200,754006735468261376,lilnasx,NASARATI,,should i drop call me by your name with it too? a lil 2 pack? 🧐🧐,en,[],[],[],2630,2578,94543,[],[],https://twitter.com/LilNasX/status/1325674627121651712,False,https://twitter.com/LilNasX/status/1325650388503023620,0,,,,,,,,[],,,,
9,1325650388503023620,1325650388503023616,2020-11-09 05:04:16 ora solare Europa occidentale,2020-11-09,05:04:16,200,754006735468261376,lilnasx,NASARATI,,MY FIRST SINGLE IN ALMOST 2 YEARS “HOLIDAY” IS OUT THIS FRIDAY! 🎅🏾❄️  https://t.co/5quf8NHUO2,en,[],[],[],1979,18100,200175,[],[],https://twitter.com/LilNasX/status/1325650388503023620,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1325650013549076481/pu/img/ef53kQ8KBQ3knIS2.jpg,,,,,,,[],,,,
10,1325641797939257344,1325638192310054912,2020-11-09 04:30:08 ora solare Europa occidentale,2020-11-09,04:30:08,200,754006735468261376,lilnasx,NASARATI,,@DocBrownLloyd lmaooo i love u man,en,[],[],[],1,11,835,[],[],https://twitter.com/LilNasX/status/1325641797939257344,False,,0,,,,,,,,"[{'screen_name': 'DocBrownLloyd', 'name': 'Christopher Lloyd', 'id': '981392266748219392'}]",,,,
11,1325641623850508288,1325637879540948992,2020-11-09 04:29:27 ora solare Europa occidentale,2020-11-09,04:29:27,200,754006735468261376,lilnasx,NASARATI,,@realmikefox i’ll try to stay away from it michael,en,[],[],[],13,43,2249,[],[],https://twitter.com/LilNasX/status/1325641623850508288,False,,0,,,,,,,,"[{'screen_name': 'realmikefox', 'name': 'Michael J. Fox', 'id': '398092540'}]",,,,
0,1326640840719048704,1326640358613274624,2020-11-11 22:39:58 ora solare Europa occidentale,2020-11-11,22:39:58,200,754006735468261376,lilnasx,NASARATI,,@PopCrave lmaooo text me back i miss u 🤤😏,en,[],[],[],67,7,1216,[],[],https://twitter.com/LilNasX/status/1326640840719048704,False,,0,,,,,,,,"[{'screen_name': 'PopCrave', 'name': 'Pop Crave', 'id': '4429003533'}]",,,,
1,1326627263740211200,1326627263740211200,2020-11-11 21:46:01 ora solare Europa occidentale,2020-11-11,21:46:01,200,754006735468261376,lilnasx,NASARATI,,CALL NOW &amp; GET YOURS!  https://t.co/N5YJzeVSp6,en,[],[],[],263,847,21226,[],[],https://twitter.com/LilNasX/status/1326627263740211200,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1326627173667495936/pu/img/vkauJfRfynDUb9r9.jpg,,,,,,,[],,,,
2,1326596721053331456,1326594632822661120,2020-11-11 19:44:39 ora solare Europa occidentale,2020-11-11,19:44:39,200,754006735468261376,lilnasx,NASARATI,,@Roblox if we hit number one i’m giving out robux 🧐,en,[],[],[],295,90,2029,[],[],https://twitter.com/LilNasX/status/1326596721053331456,False,,0,,,,,,,,"[{'screen_name': 'Roblox', 'name': 'Roblox', 'id': '16745055'}]",,,,
3,1326593913935650816,1326593687694921728,2020-11-11 19:33:30 ora solare Europa occidentale,2020-11-11,19:33:30,200,754006735468261376,lilnasx,NASARATI,,@jamescharles facts,en,[],[],[],33,16,2466,[],[],https://twitter.com/LilNasX/status/1326593913935650816,False,,0,,,,,,,,"[{'screen_name': 'jamescharles', 'name': 'James Charles', 'id': '1117786405'}]",,,,
4,1326558562990972929,1326558562990972928,2020-11-11 17:13:02 ora solare Europa occidentale,2020-11-11,17:13:02,200,754006735468261376,lilnasx,NASARATI,,issa holiday ❄️  https://t.co/nRL0kN4SIG,en,[],[],"['https://pbs.twimg.com/media/Emjh-qKVgAMJhBw.jpg', 'https://pbs.twimg.com/media/Emjh-qLU0AENOXf.jpg']",856,3682,134286,[],[],https://twitter.com/LilNasX/status/1326558562990972929,False,,1,https://pbs.twimg.com/media/Emjh-qKVgAMJhBw.jpg,,,,,,,[],,,,
5,1326371780726935554,1326370820680085504,2020-11-11 04:50:49 ora solare Europa occidentale,2020-11-11,04:50:49,200,754006735468261376,lilnasx,NASARATI,,@albert12798 got u,en,[],[],[],54,4,1002,[],[],https://twitter.com/LilNasX/status/1326371780726935554,False,,0,,,,,,,,"[{'screen_name': 'albert12798', 'name': 'albert', 'id': '1310823935370428417'}]",,,,
0,1327724935784009728,1327724935784009728,2020-11-14 22:27:47 ora solare Europa occidentale,2020-11-14,22:27:47,200,754006735468261376,lilnasx,NASARATI,,"THANK YOU ROBLOX!  You guys can catch the show again today at 10:00 pm PST or  Sunday, November 15, 2020 @ 9:00 am PST  https://t.co/2YGIgt9nwH",en,[],[],['https://pbs.twimg.com/media/Em0GykOUUAAu-eH.jpg'],634,582,19964,[],[],https://twitter.com/LilNasX/status/1327724935784009728,False,,1,https://pbs.twimg.com/media/Em0GykOUUAAu-eH.jpg,,,,,,,[],,,,
2,1327715835314462720,1327715835314462720,2020-11-14 21:51:37 ora solare Europa occidentale,2020-11-14,21:51:37,200,754006735468261376,lilnasx,NASARATI,,ROBLOX CONCERT IN 9 MINUTES!,en,[],[],[],729,891,47393,[],[],https://twitter.com/LilNasX/status/1327715835314462720,False,,0,,,,,,,,[],,,,
4,1327675059645734912,1327675059645734912,2020-11-14 19:09:35 ora solare Europa occidentale,2020-11-14,19:09:35,200,754006735468261376,lilnasx,NASARATI,,what’s y’all favorite part of the holiday video???  https://t.co/M6Ya0QycDX,en,[],[],[],284,398,15789,[],[],https://twitter.com/LilNasX/status/1327675059645734912,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1327675027018248192/pu/img/JmkndtahYeRFEhtm.jpg,,,,,,,[],,,,
6,1327493872088322048,1327443812822597632,2020-11-14 07:09:37 ora solare Europa occidentale,2020-11-14,07:09:37,200,754006735468261376,lilnasx,NASARATI,,@ExtendoBans my bad gotchu next time bro 🤤 i meant 😎,en,[],[],[],44,40,9367,[],[],https://twitter.com/LilNasX/status/1327493872088322048,False,,0,,,,,,,,"[{'screen_name': 'ExtendoBans', 'name': '6 inches is enough', 'id': '857587204947836929'}]",,,,
7,1327493429924753408,1327443812822597632,2020-11-14 07:07:51 ora solare Europa occidentale,2020-11-14,07:07:51,200,754006735468261376,lilnasx,NASARATI,,@oliikey1 ratiod by me kissing me  https://t.co/5jHCoiVfLm,en,[],[],['https://pbs.twimg.com/media/Emw0PMRUwAEwXF_.jpg'],45,71,9703,[],[],https://twitter.com/LilNasX/status/1327493429924753408,False,,1,https://pbs.twimg.com/media/Emw0PMRUwAEwXF_.jpg,,,,,,,"[{'screen_name': 'oliikey1', 'name': '18', 'id': '1205556147199057920'}]",,,,
8,1327446912815964160,1327128485895213056,2020-11-14 04:03:01 ora solare Europa occidentale,2020-11-14,04:03:01,200,754006735468261376,lilnasx,NASARATI,,@lilnasxmajor 2 of the 4 million views are just u,en,[],[],[],18,11,383,[],[],https://twitter.com/LilNasX/status/1327446912815964160,False,,0,,,,,,,,"[{'screen_name': 'lilnasxmajor', 'name': '𝙈𝘼𝙅𝙊𝙍', 'id': '1126603580788609025'}]",,,,
9,1327443812822597637,1327443812822597632,2020-11-14 03:50:42 ora solare Europa occidentale,2020-11-14,03:50:42,200,754006735468261376,lilnasx,NASARATI,,i might bottom on the low but i top shit!  https://t.co/aBJ5Zo0cO4,en,[],[],['https://pbs.twimg.com/media/EmwHHJbUYAAj0CO.jpg'],1837,8875,187719,[],[],https://twitter.com/LilNasX/status/1327443812822597637,False,,1,https://pbs.twimg.com/media/EmwHHJbUYAAj0CO.jpg,,,,,,,[],,,,
